Journal,Title,Abstract,URL
"nataging","Author Correction: Impaired CD4+ T cell response in older adults is associated with reduced immunogenicity and reactogenicity of mRNA COVID-19 vaccination","Correction to: Nature Aging https://doi.org/10.1038/s43587-022-00343-4. Published online 12 January 2023.","https://www.nature.com/articles/s43587-023-00426-w"
"nataging","Author Correction: Unique progerin C-terminal peptide ameliorates Hutchinson-Gilford progeria syndrome phenotype by rescuing BUBR1","Correction to: Nature Aging https://doi.org/10.1038/s43587-023-00361-w. Published online 2 February 2023.","https://www.nature.com/articles/s43587-023-00427-9"
"nataging","Mass spectrometric simultaneous quantification of tau species in plasma shows differential associations with amyloid and tau pathologies","Blood phosphorylated tau (p-tau) biomarkers, at differing sites, demonstrate high accuracy to detect Alzheimerʼs disease (AD). However, knowledge on the optimal marker for disease identification across the AD continuum and the link to pathology is limited. This is partly due to heterogeneity in analytical methods. In this study, we employed an immunoprecipitation mass spectrometry method to simultaneously quantify six phosphorylated (p-tau181, p-tau199, p-tau202, p-tau205, p-tau217 and p-tau231) and two non-phosphorylated plasma tau peptides in a total of 214 participants from the Paris Lariboisière and Translational Biomarkers of Aging and Dementia cohorts. Our results indicate that p-tau217, p-tau231 and p-tau205 are the plasma tau forms that best reflect AD-related brain changes, although with distinct emergences along the disease course and correlations with AD features-amyloid and tau. These findings support the differential association of blood p-tau variants with AD pathology, and our method offers a potential tool for disease staging in clinical trials.","https://www.nature.com/articles/s43587-023-00405-1"
"nataging","Attitudes related to technology for active and healthy aging in a national multigenerational survey","Research is needed to understand attitudes toward and adoption of the broad range of technologies available to support active and healthy aging in different generations. The present article gives an overview of the GenerationTech survey and sample, and describes attitudes and acceptance related to technology in general and as a means to support active and healthy aging. A national survey was conducted with a random sample (n = 2,121) including men and women from three generations (30-39, 50-59 and 70-79-year-olds) in Sweden. The generations shared some attitudes toward and acceptance of technologies for active and healthy aging. However, what kind of technologies are preferred to support active and healthy aging and the reasons for using certain technologies differed by generation. The findings could help guide the development and implementation of technologies for active and healthy aging throughout the aging process.","https://www.nature.com/articles/s43587-023-00392-3"
"nataging","Cold temperature extends longevity and prevents disease-related protein aggregation through PA28[gamma]-induced proteasomes","Aging is a primary risk factor for neurodegenerative disorders that involve protein aggregation. Because lowering body temperature is one of the most effective mechanisms to extend longevity in both poikilotherms and homeotherms, a better understanding of cold-induced changes can lead to converging modifiers of pathological protein aggregation. Here, we find that cold temperature (15  degreesC) selectively induces the trypsin-like activity of the proteasome in Caenorhabditis elegans through PSME-3, the worm orthologue of human PA28[gamma]/PSME3. This proteasome activator is required for cold-induced longevity and ameliorates age-related deficits in protein degradation. Moreover, cold-induced PA28[gamma]/PSME-3 diminishes protein aggregation in C. elegans models of age-related diseases such as Huntington's and amyotrophic lateral sclerosis. Notably, exposure of human cells to moderate cold temperature (36  degreesC) also activates trypsin-like activity through PA28[gamma]/PSME3, reducing disease-related protein aggregation and neurodegeneration. Together, our findings reveal a beneficial role of cold temperature that crosses evolutionary boundaries with potential implications for multi-disease prevention.","https://www.nature.com/articles/s43587-023-00383-4"
"nataging","Insufficient epitope-specific T cell clones are responsible for impaired cellular immunity to inactivated SARS-CoV-2 vaccine in older adults","Aging is a critical risk factor for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) vaccine efficacy. The immune responses to inactivated vaccine for older adults, and the underlying mechanisms of potential differences to young adults, are still unclear. Here we show that neutralizing antibody production by older adults took a longer time to reach similar levels in young adults after inactivated SARS-CoV-2 vaccination. We screened SARS-CoV-2 variant strains for epitopes that stimulate specific CD8 T cell response, and older adults exhibited weaker CD8 T-cell-mediated responses to these epitopes. Comparison of lymphocyte transcriptomes from pre-vaccinated and post-vaccinated donors suggested that the older adults had impaired antigen processing and presentation capability. Single-cell sequencing revealed that older adults had less T cell clone expansion specific to SARS-CoV-2, likely due to inadequate immune receptor repertoire size and diversity. Our study provides mechanistic insights for weaker response to inactivated vaccine by older adults and suggests the need for further vaccination optimization for the old population.","https://www.nature.com/articles/s43587-023-00379-0"
"nataging","CSF tau phosphorylation occupancies at T217 and T205 represent improved biomarkers of amyloid and tau pathology in Alzheimer's disease","Cerebrospinal fluid (CSF) amyloid-[beta] peptide (A[beta])42/A[beta]40 and the concentration of tau phosphorylated at site 181 (p-tau181) are well-established biomarkers of Alzheimer's disease (AD). The present study used mass spectrometry to measure concentrations of nine phosphorylated and five nonphosphorylated tau species and phosphorylation occupancies (percentage phosphorylated/nonphosphorylated) at ten sites. In the present study we show that, in 750 individuals with a median age of 71.2 years, CSF pT217/T217 predicted the presence of brain amyloid by positron emission tomography (PET) slightly better than A[beta]42/A[beta]40 (P = 0.02). Furthermore, for individuals with positive brain amyloid by PET (n = 263), CSF pT217/T217 was more strongly correlated with the amount of amyloid (Spearman's [rho] = 0.69) than A[beta]42/A[beta]40 ([rho] = −0.42, P < 0.0001). In two independent cohorts of participants with symptoms of AD dementia (n = 55 and n = 90), CSF pT217/T217 and pT205/T205 were better correlated with tau PET measures than CSF p-tau181 concentration. These findings suggest that CSF pT217/T217 and pT205/T205 represent improved CSF biomarkers of amyloid and tau pathology in AD.","https://www.nature.com/articles/s43587-023-00380-7"
"nataging","Heterochronic parabiosis reprograms the mouse brain transcriptome by shifting aging signatures in multiple cell types","Aging is a complex process involving transcriptomic changes associated with deterioration across multiple tissues and organs, including the brain. Recent studies using heterochronic parabiosis have shown that various aspects of aging-associated decline are modifiable or even reversible. To better understand how this occurs, we performed single-cell transcriptomic profiling of young and old mouse brains after parabiosis. For each cell type, we cataloged alterations in gene expression, molecular pathways, transcriptional networks, ligand-receptor interactions and senescence status. Our analyses identified gene signatures, demonstrating that heterochronic parabiosis regulates several hallmarks of aging in a cell-type-specific manner. Brain endothelial cells were found to be especially malleable to this intervention, exhibiting dynamic transcriptional changes that affect vascular structure and function. These findings suggest new strategies for slowing deterioration and driving regeneration in the aging brain through approaches that do not rely on disease-specific mechanisms or actions of individual circulating factors.","https://www.nature.com/articles/s43587-023-00373-6"
"nataging","Neuronal APOE4 removal protects against tau-mediated gliosis, neurodegeneration and myelin deficits","Apolipoprotein E4 (APOE4) is the strongest known genetic risk factor for late-onset Alzheimer's disease (AD). Conditions of stress or injury induce APOE expression within neurons, but the role of neuronal APOE4 in AD pathogenesis is still unclear. Here we report the characterization of neuronal APOE4 effects on AD-related pathologies in an APOE4-expressing tauopathy mouse model. The selective genetic removal of APOE4 from neurons led to a significant reduction in tau pathology, gliosis, neurodegeneration, neuronal hyperexcitability and myelin deficits. Single-nucleus RNA-sequencing revealed that the removal of neuronal APOE4 greatly diminished neurodegenerative disease-associated subpopulations of neurons, oligodendrocytes, astrocytes and microglia whose accumulation correlated to the severity of tau pathology, neurodegeneration and myelin deficits. Thus, neuronal APOE4 plays a central role in promoting the development of major AD pathologies and its removal can mitigate the progressive cellular and tissue alterations occurring in this model of APOE4-driven tauopathy.","https://www.nature.com/articles/s43587-023-00368-3"
"nataging","Chronic in vivo imaging defines age-dependent alterations of neurogenesis in the mouse hippocampus","Neural stem cells (NSCs) generate new neurons throughout life in the mammalian hippocampus1. Advancing age leads to a decline in neurogenesis, which is associated with impaired cognition2,3. The cellular mechanisms causing reduced neurogenesis with advancing age remain largely unknown. We genetically labeled NSCs through conditional recombination driven by the regulatory elements of the stem-cell-expressed gene GLI family zinc finger 1 (Gli1) and used chronic intravital imaging to follow individual NSCs and their daughter cells over months within their hippocampal niche4,5. We show that aging affects multiple steps, from cell cycle entry of quiescent NSCs to determination of the number of surviving cells, ultimately causing reduced clonal output of individual NSCs. Thus, we here define the developmental stages that may be targeted to enhance neurogenesis with the aim of maintaining hippocampal plasticity with advancing age.","https://www.nature.com/articles/s43587-023-00370-9"
"nataging","Effect of long-term caloric restriction on DNA methylation measures of biological aging in healthy adults from the CALERIE trial","The geroscience hypothesis proposes that therapy to slow or reverse molecular changes that occur with aging can delay or prevent multiple chronic diseases and extend healthy lifespan1,2,3. Caloric restriction (CR), defined as lessening caloric intake without depriving essential nutrients4, results in changes in molecular processes that have been associated with aging, including DNA methylation (DNAm)5,6,7, and is established to increase healthy lifespan in multiple species8,9. Here we report the results of a post hoc analysis of the influence of CR on DNAm measures of aging in blood samples from the Comprehensive Assessment of Long-term Effects of Reducing Intake of Energy (CALERIE) trial, a randomized controlled trial in which n = 220 adults without obesity were randomized to 25% CR or ad libitum control diet for 2 yr (ref. 10). We found that CALERIE intervention slowed the pace of aging, as measured by the DunedinPACE DNAm algorithm, but did not lead to significant changes in biological age estimates measured by various DNAm clocks including PhenoAge and GrimAge. Treatment effect sizes were small. Nevertheless, modest slowing of the pace of aging can have profound effects on population health11,12,13. The finding that CR modified DunedinPACE in a randomized controlled trial supports the geroscience hypothesis, building on evidence from small and uncontrolled studies14,15,16 and contrasting with reports that biological aging may not be modifiable17. Ultimately, a conclusive test of the geroscience hypothesis will require trials with long-term follow-up to establish effects of intervention on primary healthy-aging endpoints, including incidence of chronic disease and mortality18,19,20.","https://www.nature.com/articles/s43587-022-00357-y"
"nataging","Systemic GDF11 attenuates depression-like phenotype in aged mice via stimulation of neuronal autophagy","Cognitive decline and mood disorders increase in frequency with age. Many efforts are focused on the identification of molecules and pathways to treat these conditions. Here, we demonstrate that systemic administration of growth differentiation factor 11 (GDF11) in aged mice improves memory and alleviates senescence and depression-like symptoms in a neurogenesis-independent manner. Mechanistically, GDF11 acts directly on hippocampal neurons to enhance neuronal activity via stimulation of autophagy. Transcriptomic and biochemical analyses of these neurons reveal that GDF11 reduces the activity of mammalian target of rapamycin (mTOR), a master regulator of autophagy. Using a murine model of corticosterone-induced depression-like phenotype, we also show that GDF11 attenuates the depressive-like behavior of young mice. Analysis of sera from young adults with major depressive disorder (MDD) reveals reduced GDF11 levels. These findings identify mechanistic pathways related to GDF11 action in the brain and uncover an unknown role for GDF11 as an antidepressant candidate and biomarker.","https://www.nature.com/articles/s43587-022-00352-3"
"nataging","Unique progerin C-terminal peptide ameliorates Hutchinson-Gilford progeria syndrome phenotype by rescuing BUBR1","An accumulating body of evidence indicates an association between mitotic defects and the aging process in Hutchinson-Gilford progeria syndrome (HGPS), which is a premature aging disease caused by progerin accumulation. Here, we found that BUBR1, a core component of the spindle assembly checkpoint, was downregulated during HGPS cellular senescence. The remaining BUBR1 was anchored to the nuclear membrane by binding with the C terminus of progerin, thus further limiting the function of BUBR1. Based on this, we established a unique progerin C-terminal peptide (UPCP) that effectively blocked the binding of progerin and BUBR1 and enhanced the expression of BUBR1 by interfering with the interaction between PTBP1 and progerin. Finally, UPCP significantly inhibited HGPS cellular senescence and ameliorated progeroid phenotypes, extending the lifespan of LmnaG609G/G609G mice. Our findings reveal an essential role for the progerin-PTBP1-BUBR1 axis in HGPS. Therapeutics designed around UPCP may be a beneficial strategy for HGPS treatment.","https://www.nature.com/articles/s43587-023-00361-w"
"nataging","Strong peak immunogenicity but rapid antibody waning following third vaccine dose in older residents of care homes","Third-dose coronavirus disease 2019 vaccines are being deployed widely but their efficacy has not been assessed adequately in vulnerable older people who exhibit suboptimal responses after primary vaccination series. This observational study, which was carried out by the VIVALDI study based in England, looked at spike-specific immune responses in 341 staff and residents in long-term care facilities who received an mRNA vaccine following dual primary series vaccination with BNT162b2 or ChAdOx1. Third-dose vaccination strongly increased antibody responses with preferential relative enhancement in older people and was required to elicit neutralization of Omicron. Cellular immune responses were also enhanced with strong cross-reactive recognition of Omicron. However, antibody titers fell 21-78% within 100 d after vaccine and 27% of participants developed a breakthrough Omicron infection. These findings reveal strong immunogenicity of a third vaccine in one of the most vulnerable population groups and endorse an approach for widespread delivery across this population. Ongoing assessment will be required to determine the stability of immune protection.","https://www.nature.com/articles/s43587-022-00328-3"
"nataging","Impaired CD4+ T cell response in older adults is associated with reduced immunogenicity and reactogenicity of mRNA COVID-19 vaccination","Whether age-associated defects in T cells impact the immunogenicity and reactogenicity of mRNA vaccines remains unclear. Using a vaccinated cohort (n = 216), we demonstrated that older adults (aged >=65 years) had fewer vaccine-induced spike-specific CD4+ T cells including CXCR3+ circulating follicular helper T cells and the TH1 subset of helper T cells after the first dose, which correlated with their lower peak IgG levels and fewer systemic adverse effects after the second dose, compared with younger adults. Moreover, spike-specific TH1 cells in older adults expressed higher levels of programmed cell death protein 1, a negative regulator of T cell activation, which was associated with low spike-specific CD8+ T cell responses. Thus, an inefficient CD4+ T cell response after the first dose may reduce the production of helper T cytokines, even after the second dose, thereby lowering humoral and cellular immunity and reducing systemic reactogenicity. Therefore, enhancing CD4+ T cell response following the first dose is key to improving vaccine efficacy in older adults.","https://www.nature.com/articles/s43587-022-00343-4"
"nataging","piRNAs regulate a Hedgehog germline-to-soma pro-aging signal","The reproductive system regulates somatic aging through competing anti- and pro-aging signals. Germline removal extends somatic lifespan through conserved pathways including insulin and mammalian target-of-rapamycin signaling, while germline hyperactivity shortens lifespan through unknown mechanisms. Here we show that mating-induced germline hyperactivity downregulates piRNAs, in turn desilencing their targets, including the Hedgehog-like ligand-encoding genes wrt-1 and wrt-10, ultimately causing somatic collapse and death. Germline-produced Hedgehog signals require PTR-6 and PTR-16 receptors for mating-induced shrinking and death. Our results reveal an unconventional role of the piRNA pathway in transcriptional regulation of Hedgehog signaling and a new role of Hedgehog signaling in the regulation of longevity and somatic maintenance: Hedgehog signaling is controlled by the tunable piRNA pathway to encode the previously unknown germline-to-soma pro-aging signal. Mating-induced piRNA downregulation in the germline and subsequent Hedgehog signaling to the soma enable the animal to tune somatic resource allocation to germline needs, optimizing reproductive timing and survival.","https://www.nature.com/articles/s43587-022-00329-2"
"nataging","Nucleophagy delays aging and preserves germline immortality","Marked alterations in nuclear ultrastructure are a universal hallmark of aging, progeroid syndromes and other age-related pathologies. Here we show that autophagy of nuclear proteins is an important determinant of fertility and aging. Impairment of nucleophagy diminishes stress resistance, germline immortality and longevity. We found that the nematode Caenorhabditis elegans nuclear envelope anchor protein, nuclear anchorage protein 1 (ANC-1) and its mammalian ortholog nesprin-2 are cleared out by autophagy and restrict nucleolar size, a biomarker of aging. We further uncovered a germline immortality assurance mechanism, which involves nucleolar degradation at the most proximal oocyte by ANC-1 and key autophagic components. Perturbation of this clearance pathway causes tumor-like structures in C. elegans, and genetic ablation of nesprin-2 causes ovarian carcinomas in mice. Thus, autophagic recycling of nuclear components is a conserved soma longevity and germline immortality mechanism that promotes youthfulness and delays aging under conditions of stress.","https://www.nature.com/articles/s43587-022-00327-4"
"nataging","Cell-type-specific aging clocks to quantify aging and rejuvenation in neurogenic regions of the brain","The diversity of cell types is a challenge for quantifying aging and its reversal. Here we develop 'aging clocks' based on single-cell transcriptomics to characterize cell-type-specific aging and rejuvenation. We generated single-cell transcriptomes from the subventricular zone neurogenic region of 28 mice, tiling ages from young to old. We trained single-cell-based regression models to predict chronological age and biological age (neural stem cell proliferation capacity). These aging clocks are generalizable to independent cohorts of mice, other regions of the brains, and other species. To determine if these aging clocks could quantify transcriptomic rejuvenation, we generated single-cell transcriptomic datasets of neurogenic regions for two interventions-heterochronic parabiosis and exercise. Aging clocks revealed that heterochronic parabiosis and exercise reverse transcriptomic aging in neurogenic regions, but in different ways. This study represents the first development of high-resolution aging clocks from single-cell transcriptomic data and demonstrates their application to quantify transcriptomic rejuvenation.","https://www.nature.com/articles/s43587-022-00335-4"
"nataging","Aging is associated with a systemic length-associated transcriptome imbalance","Aging is among the most important risk factors for morbidity and mortality. To contribute toward a molecular understanding of aging, we analyzed age-resolved transcriptomic data from multiple studies. Here, we show that transcript length alone explains most transcriptional changes observed with aging in mice and humans. We present three lines of evidence supporting the biological importance of the uncovered transcriptome imbalance. First, in vertebrates the length association primarily displays a lower relative abundance of long transcripts in aging. Second, eight antiaging interventions of the Interventions Testing Program of the National Institute on Aging can counter this length association. Third, we find that in humans and mice the genes with the longest transcripts enrich for genes reported to extend lifespan, whereas those with the shortest transcripts enrich for genes reported to shorten lifespan. Our study opens fundamental questions on aging and the organization of transcriptomes.","https://www.nature.com/articles/s43587-022-00317-6"
"nataging","Sexual identity of enterocytes regulates autophagy to determine intestinal health, lifespan and responses to rapamycin","Pharmacological attenuation of mTOR presents a promising route for delay of age-related disease. Here we show that treatment of Drosophila with the mTOR inhibitor rapamycin extends lifespan in females, but not in males. Female-specific, age-related gut pathology is markedly slowed by rapamycin treatment, mediated by increased autophagy. Treatment increases enterocyte autophagy in females, via the H3/H4 histone-Bchs axis, whereas males show high basal levels of enterocyte autophagy that are not increased by rapamycin feeding. Enterocyte sexual identity, determined by transformerFemale expression, dictates sexually dimorphic cell size, H3/H4-Bchs expression, basal rates of autophagy, fecundity, intestinal homeostasis and lifespan extension in response to rapamycin. Dimorphism in autophagy is conserved in mice, where intestine, brown adipose tissue and muscle exhibit sex differences in autophagy and response to rapamycin. This study highlights tissue sex as a determining factor in the regulation of metabolic processes by mTOR and the efficacy of mTOR-targeted, anti-aging drug treatments.","https://www.nature.com/articles/s43587-022-00308-7"
"nataging","Microglial activation protects against accumulation of tau aggregates in nondemented individuals with underlying Alzheimer's disease pathology","The role of microglia in tau accumulation is currently unclear but could provide an important insight into the mechanisms underlying Alzheimer's disease (AD)1. Here, we measured the microglial marker soluble TREM2 and the disease-associated microglial activation stage 2 markers AXL, MERTK, GAS6, LPL, CST7, SPP1 and CSF1 in nondemented individuals from the Swedish BioFINDER-2 cohort who underwent longitudinal tau-positron emission tomography (PET), amyloid-PET and global cognitive assessment. To assess whether baseline microglial markers had an effect on AD-related changes, we studied three sub-groups of individuals: 121 with evidence of amyloid-PET pathology (A+), 64 with additional evidence of tau-PET pathology (A+T+) and 159 without amyloid- or tau-PET pathology (A−T−). Our results showed that increased levels of TREM2 were associated with slower amyloid accumulation in A+ individuals in addition to slower tau deposition and cognitive decline in A+T+ subjects. Similarly, higher levels of AXL, MERTK, GAS6, LPL, CST7 and CSF1 predicted slower tau accumulation and/or cognitive decline in the A+T+ group. These findings have important implications for future therapeutic strategies aiming to boost microglial protective functions in AD.","https://www.nature.com/articles/s43587-022-00310-z"
"nataging","Toward an improved definition of a healthy microbiome for healthy aging","The gut microbiome is a modifier of disease risk because it interacts with nutrition, metabolism, immunity and infection. Aging-related health loss has been correlated with transition to different microbiome states. Microbiome summary indices including alpha diversity are apparently useful to describe these states but belie taxonomic differences that determine biological importance. We analyzed 21,000 fecal microbiomes from seven data repositories, across five continents spanning participant ages 18-107 years, revealing that microbiome diversity and uniqueness correlate with aging, but not healthy aging. Among summary statistics tested, only Kendall uniqueness accurately reflects loss of the core microbiome and the abundance and ranking of disease-associated and health-associated taxa. Increased abundance of these disease-associated taxa and depletion of a coabundant subset of health-associated taxa are a generic feature of aging. These alterations are stronger correlates of unhealthy aging than most microbiome summary statistics and thus help identify better targets for therapeutic modulation of the microbiome.","https://www.nature.com/articles/s43587-022-00306-9"
"nataging","Immune system-wide Mendelian randomization and triangulation analyses support autoimmunity as a modifiable component in dementia-causing diseases","Immune system and blood-brain barrier dysfunction are implicated in the development of Alzheimer's and other dementia-causing diseases, but their causal role remains unknown. We performed Mendelian randomization for 1,827 immune system- and blood-brain barrier-related biomarkers and identified 127 potential causal risk factors for dementia-causing diseases. Pathway analyses linked these biomarkers to amyloid-[beta], tau and [alpha]-synuclein pathways and to autoimmunity-related processes. A phenome-wide analysis using Mendelian randomization-based polygenic risk score in the FinnGen study (n = 339,233) for the biomarkers indicated shared genetic background for dementias and autoimmune diseases. This association was further supported by human leukocyte antigen analyses. In inverse-probability-weighted analyses that simulate randomized controlled drug trials in observational data, anti-inflammatory methotrexate treatment reduced the incidence of Alzheimer's disease in high-risk individuals (hazard ratio compared with no treatment, 0.64, 95% confidence interval 0.49-0.88, P = 0.005). These converging results from different lines of human research suggest that autoimmunity is a modifiable component in dementia-causing diseases.","https://www.nature.com/articles/s43587-022-00293-x"
